  6 SolverType.CBJ        3285    0.0942 [1, 4, 3, 9, 8, 6, 2, 5, 7, 6, 7, 9, 4, 2, 5, 3, 8, 1, 2, 8, 5, 7, 3, 1, 6, 9, 4, 9, 6, 2, 3, 5, 4, 1, 7, 8, 3, 5, 7, 6, 1, 8, 9, 4, 2, 4, 1, 8, 2, 7, 9, 5, 6, 3, 8, 2, 1, 5, 6, 7, 4, 3, 9, 7, 9, 6, 1, 4, 3, 8, 2, 5, 5, 3, 4, 8, 9, 2, 7, 1, 6]
  7 SolverType.CBJ          81    0.0016 [4, 8, 7, 1, 5, 6, 9, 3, 2, 3, 6, 2, 4, 9, 8, 7, 5, 1, 9, 1, 5, 3, 7, 2, 8, 6, 4, 8, 4, 6, 5, 1, 9, 2, 7, 3, 5, 9, 3, 7, 2, 4, 1, 8, 6, 2, 7, 1, 8, 6, 3, 5, 4, 9, 1, 2, 4, 6, 8, 5, 3, 9, 7, 7, 3, 8, 9, 4, 1, 6, 2, 5, 6, 5, 9, 2, 3, 7, 4, 1, 8]
  8 SolverType.CBJ       14895    0.8563 [8, 1, 4, 9, 7, 6, 5, 3, 2, 6, 5, 9, 1, 2, 3, 4, 7, 8, 7, 3, 2, 8, 5, 4, 1, 6, 9, 9, 4, 8, 2, 6, 5, 3, 1, 7, 2, 7, 5, 3, 4, 1, 8, 9, 6, 1, 6, 3, 7, 9, 8, 2, 4, 5, 3, 9, 1, 6, 8, 2, 7, 5, 4, 5, 8, 7, 4, 3, 9, 6, 2, 1, 4, 2, 6, 5, 1, 7, 9, 8, 3]
  9 SolverType.CBJ        4751    0.1767 [7, 6, 1, 9, 2, 8, 4, 5, 3, 9, 2, 5, 7, 4, 3, 1, 6, 8, 4, 3, 8, 6, 1, 5, 9, 2, 7, 3, 5, 7, 4, 6, 1, 2, 8, 9, 8, 9, 4, 3, 7, 2, 6, 1, 5, 2, 1, 6, 5, 8, 9, 3, 7, 4, 6, 8, 9, 1, 5, 4, 7, 3, 2, 1, 4, 2, 8, 3, 7, 5, 9, 6, 5, 7, 3, 2, 9, 6, 8, 4, 1]
 10 SolverType.CBJ        1639    0.0519 [9, 7, 6, 1, 2, 5, 4, 3, 8, 1, 5, 8, 4, 3, 6, 9, 2, 7, 4, 2, 3, 8, 7, 9, 1, 5, 6, 2, 3, 4, 7, 6, 1, 8, 9, 5, 8, 6, 7, 9, 5, 2, 3, 1, 4, 5, 1, 9, 3, 8, 4, 7, 6, 2, 7, 8, 2, 5, 1, 3, 6, 4, 9, 3, 9, 5, 6, 4, 7, 2, 8, 1, 6, 4, 1, 2, 9, 8, 5, 7, 3]
 11 SolverType.CBJ          81    0.0018 [9, 6, 2, 3, 4, 1, 7, 5, 8, 1, 4, 8, 9, 7, 5, 6, 2, 3, 5, 7, 3, 2, 6, 8, 1, 4, 9, 3, 2, 1, 6, 9, 4, 8, 7, 5, 4, 8, 7, 5, 1, 2, 9, 3, 6, 6, 9, 5, 8, 3, 7, 4, 1, 2, 8, 3, 4, 7, 2, 6, 5, 9, 1, 2, 1, 6, 4, 5, 9, 3, 8, 7, 7, 5, 9, 1, 8, 3, 2, 6, 4]
 12 SolverType.CBJ        3066    0.0732 [3, 9, 7, 6, 8, 1, 5, 2, 4, 6, 4, 5, 2, 7, 9, 8, 1, 3, 2, 1, 8, 5, 3, 4, 9, 7, 6, 8, 2, 3, 9, 5, 6, 7, 4, 1, 1, 6, 9, 7, 4, 2, 3, 5, 8, 7, 5, 4, 3, 1, 8, 6, 9, 2, 4, 7, 2, 8, 9, 3, 1, 6, 5, 5, 3, 1, 4, 6, 7, 2, 8, 9, 9, 8, 6, 1, 2, 5, 4, 3, 7]
 13 SolverType.CBJ       46340    1.8438 [6, 3, 9, 2, 1, 8, 4, 5, 7, 4, 7, 1, 5, 3, 9, 2, 6, 8, 8, 2, 5, 6, 7, 4, 1, 3, 9, 5, 6, 4, 8, 2, 3, 7, 9, 1, 7, 9, 3, 4, 5, 1, 8, 2, 6, 2, 1, 8, 7, 9, 6, 3, 4, 5, 3, 5, 2, 9, 8, 7, 6, 1, 4, 1, 8, 6, 3, 4, 5, 9, 7, 2, 9, 4, 7, 1, 6, 2, 5, 8, 3]
 14 SolverType.CBJ         455    0.0110 [6, 9, 7, 1, 2, 8, 3, 4, 5, 4, 2, 8, 6, 3, 5, 1, 9, 7, 3, 1, 5, 4, 7, 9, 6, 8, 2, 5, 3, 1, 2, 4, 6, 9, 7, 8, 2, 8, 6, 3, 9, 7, 4, 5, 1, 9, 7, 4, 5, 8, 1, 2, 6, 3, 1, 4, 9, 8, 5, 2, 7, 3, 6, 7, 5, 2, 9, 6, 3, 8, 1, 4, 8, 6, 3, 7, 1, 4, 5, 2, 9]
 15 SolverType.CBJ          81    0.0023 [3, 6, 1, 7, 2, 5, 9, 4, 8, 5, 8, 7, 9, 6, 4, 2, 1, 3, 4, 9, 2, 8, 3, 1, 6, 5, 7, 6, 3, 8, 2, 5, 9, 4, 7, 1, 1, 7, 4, 6, 8, 3, 5, 9, 2, 2, 5, 9, 1, 4, 7, 8, 3, 6, 7, 4, 6, 3, 9, 2, 1, 8, 5, 9, 2, 3, 5, 1, 8, 7, 6, 4, 8, 1, 5, 4, 7, 6, 3, 2, 9]
 16 SolverType.CBJ          81    0.0026 [3, 5, 9, 8, 6, 7, 1, 2, 4, 6, 4, 8, 3, 1, 2, 5, 9, 7, 7, 1, 2, 5, 4, 9, 8, 3, 6, 8, 7, 6, 9, 2, 4, 3, 5, 1, 5, 2, 4, 7, 3, 1, 9, 6, 8, 1, 9, 3, 6, 8, 5, 4, 7, 2, 9, 3, 1, 4, 7, 6, 2, 8, 5, 4, 6, 5, 2, 9, 8, 7, 1, 3, 2, 8, 7, 1, 5, 3, 6, 4, 9]
 17 SolverType.CBJ        1020    0.0190 [7, 8, 6, 9, 4, 5, 3, 1, 2, 2, 1, 9, 8, 6, 3, 4, 5, 7, 5, 3, 4, 2, 7, 1, 8, 6, 9, 1, 6, 5, 4, 8, 2, 9, 7, 3, 3, 2, 7, 6, 1, 9, 5, 4, 8, 4, 9, 8, 5, 3, 7, 1, 2, 6, 9, 5, 1, 7, 2, 8, 6, 3, 4, 8, 4, 2, 3, 5, 6, 7, 9, 1, 6, 7, 3, 1, 9, 4, 2, 8, 5]
 18 SolverType.CBJ          81    0.0026 [7, 4, 3, 5, 1, 2, 9, 8, 6, 5, 8, 9, 3, 4, 6, 2, 1, 7, 1, 2, 6, 9, 8, 7, 3, 4, 5, 9, 3, 4, 2, 5, 1, 7, 6, 8, 6, 7, 1, 4, 9, 8, 5, 3, 2, 8, 5, 2, 7, 6, 3, 4, 9, 1, 3, 9, 8, 6, 7, 5, 1, 2, 4, 4, 1, 7, 8, 2, 9, 6, 5, 3, 2, 6, 5, 1, 3, 4, 8, 7, 9]
 19 SolverType.CBJ          81    0.0016 [7, 8, 2, 6, 1, 4, 3, 5, 9, 4, 3, 9, 8, 2, 5, 1, 7, 6, 6, 5, 1, 9, 3, 7, 4, 2, 8, 2, 9, 3, 4, 7, 1, 8, 6, 5, 5, 6, 8, 3, 9, 2, 7, 1, 4, 1, 4, 7, 5, 6, 8, 2, 9, 3, 3, 2, 6, 7, 4, 9, 5, 8, 1, 9, 7, 5, 1, 8, 3, 6, 4, 2, 8, 1, 4, 2, 5, 6, 9, 3, 7]
 20 SolverType.CBJ        1278    0.0302 [4, 2, 8, 5, 3, 1, 7, 9, 6, 3, 6, 5, 9, 4, 7, 1, 8, 2, 9, 7, 1, 2, 6, 8, 4, 3, 5, 2, 1, 4, 8, 9, 6, 5, 7, 3, 6, 9, 7, 4, 5, 3, 2, 1, 8, 5, 8, 3, 1, 7, 2, 9, 6, 4, 8, 4, 9, 6, 1, 5, 3, 2, 7, 7, 5, 2, 3, 8, 9, 6, 4, 1, 1, 3, 6, 7, 2, 4, 8, 5, 9]
 21 SolverType.CBJ        2211    0.0526 [4, 2, 5, 7, 8, 1, 9, 3, 6, 1, 7, 8, 3, 6, 9, 5, 2, 4, 3, 6, 9, 5, 2, 4, 1, 8, 7, 8, 9, 4, 1, 5, 7, 3, 6, 2, 6, 5, 2, 8, 4, 3, 7, 9, 1, 7, 1, 3, 6, 9, 2, 8, 4, 5, 9, 8, 7, 2, 1, 6, 4, 5, 3, 5, 3, 6, 4, 7, 8, 2, 1, 9, 2, 4, 1, 9, 3, 5, 6, 7, 8]
 22 SolverType.CBJ         531    0.0150 [3, 4, 8, 2, 6, 7, 9, 5, 1, 5, 7, 1, 9, 4, 3, 6, 2, 8, 2, 6, 9, 1, 8, 5, 3, 7, 4, 6, 9, 7, 3, 5, 1, 4, 8, 2, 1, 2, 3, 8, 7, 4, 5, 9, 6, 8, 5, 4, 6, 2, 9, 1, 3, 7, 4, 1, 5, 7, 9, 8, 2, 6, 3, 9, 8, 2, 4, 3, 6, 7, 1, 5, 7, 3, 6, 5, 1, 2, 8, 4, 9]
 23 SolverType.CBJ         329    0.0067 [1, 2, 4, 9, 8, 6, 7, 3, 5, 8, 6, 7, 4, 3, 5, 9, 1, 2, 3, 9, 5, 7, 1, 2, 6, 8, 4, 4, 7, 8, 3, 5, 9, 2, 6, 1, 2, 5, 9, 8, 6, 1, 3, 4, 7, 6, 3, 1, 2, 7, 4, 5, 9, 8, 7, 1, 2, 6, 9, 8, 4, 5, 3, 9, 8, 3, 5, 4, 7, 1, 2, 6, 5, 4, 6, 1, 2, 3, 8, 7, 9]
 24 SolverType.CBJ        2173    0.0755 [3, 6, 1, 5, 2, 4, 7, 8, 9, 7, 8, 9, 3, 6, 1, 4, 2, 5, 5, 2, 4, 8, 7, 9, 3, 6, 1, 8, 9, 3, 1, 5, 7, 6, 4, 2, 4, 1, 2, 6, 8, 3, 5, 9, 7, 6, 5, 7, 9, 4, 2, 1, 3, 8, 1, 4, 8, 7, 9, 6, 2, 5, 3, 2, 3, 5, 4, 1, 8, 9, 7, 6, 9, 7, 6, 2, 3, 5, 8, 1, 4]
 25 SolverType.CBJ        7966    0.2754 [5, 8, 1, 4, 7, 9, 2, 6, 3, 3, 2, 9, 1, 5, 6, 8, 4, 7, 6, 4, 7, 3, 2, 8, 1, 5, 9, 9, 5, 6, 7, 3, 1, 4, 2, 8, 2, 3, 8, 9, 6, 4, 5, 7, 1, 7, 1, 4, 5, 8, 2, 9, 3, 6, 1, 7, 2, 6, 9, 5, 3, 8, 4, 8, 9, 3, 2, 4, 7, 6, 1, 5, 4, 6, 5, 8, 1, 3, 7, 9, 2]
 26 SolverType.CBJ        2710    0.1276 [3, 8, 7, 2, 5, 6, 4, 1, 9, 4, 6, 9, 7, 8, 1, 3, 2, 5, 5, 1, 2, 4, 3, 9, 8, 6, 7, 1, 2, 3, 5, 4, 8, 9, 7, 6, 7, 5, 8, 9, 6, 3, 2, 4, 1, 6, 9, 4, 1, 2, 7, 5, 8, 3, 8, 3, 5, 6, 7, 4, 1, 9, 2, 2, 7, 1, 8, 9, 5, 6, 3, 4, 9, 4, 6, 3, 1, 2, 7, 5, 8]
 27 SolverType.CBJ         687    0.0108 [3, 4, 5, 8, 7, 1, 2, 6, 9, 2, 7, 9, 6, 5, 3, 1, 8, 4, 8, 6, 1, 4, 2, 9, 5, 3, 7, 1, 9, 7, 3, 4, 6, 8, 5, 2, 4, 5, 2, 7, 1, 8, 3, 9, 6, 6, 8, 3, 5, 9, 2, 7, 4, 1, 7, 3, 8, 2, 6, 4, 9, 1, 5, 5, 1, 6, 9, 3, 7, 4, 2, 8, 9, 2, 4, 1, 8, 5, 6, 7, 3]
 28 SolverType.CBJ       10913    0.3002 [2, 3, 5, 7, 6, 1, 4, 8, 9, 4, 1, 9, 3, 2, 8, 5, 7, 6, 8, 6, 7, 5, 4, 9, 2, 1, 3, 7, 4, 6, 1, 3, 5, 9, 2, 8, 5, 2, 1, 8, 9, 6, 7, 3, 4, 9, 8, 3, 4, 7, 2, 6, 5, 1, 3, 9, 4, 2, 8, 7, 1, 6, 5, 6, 5, 2, 9, 1, 3, 8, 4, 7, 1, 7, 8, 6, 5, 4, 3, 9, 2]
 29 SolverType.CBJ         561    0.0161 [2, 9, 8, 1, 7, 5, 6, 4, 3, 6, 5, 7, 3, 9, 4, 1, 2, 8, 1, 3, 4, 2, 8, 6, 5, 7, 9, 8, 2, 1, 6, 4, 9, 7, 3, 5, 5, 7, 3, 8, 2, 1, 4, 9, 6, 4, 6, 9, 7, 5, 3, 2, 8, 1, 3, 1, 2, 4, 6, 8, 9, 5, 7, 7, 8, 5, 9, 1, 2, 3, 6, 4, 9, 4, 6, 5, 3, 7, 8, 1, 2]
 30 SolverType.CBJ       27542    0.6901 [7, 6, 1, 5, 4, 3, 2, 8, 9, 8, 3, 2, 7, 9, 1, 6, 4, 5, 5, 4, 9, 6, 2, 8, 1, 3, 7, 3, 7, 4, 2, 1, 5, 9, 6, 8, 1, 2, 8, 9, 3, 6, 5, 7, 4, 6, 9, 5, 4, 8, 7, 3, 2, 1, 4, 1, 7, 3, 6, 9, 8, 5, 2, 9, 5, 3, 8, 7, 2, 4, 1, 6, 2, 8, 6, 1, 5, 4, 7, 9, 3]
 31 SolverType.CBJ        1750    0.0514 [1, 3, 2, 6, 4, 9, 7, 8, 5, 7, 5, 8, 2, 1, 3, 6, 4, 9, 9, 6, 4, 7, 8, 5, 1, 2, 3, 5, 4, 3, 8, 9, 7, 2, 1, 6, 2, 7, 6, 5, 3, 1, 8, 9, 4, 8, 9, 1, 4, 2, 6, 5, 3, 7, 6, 1, 9, 3, 7, 8, 4, 5, 2, 3, 2, 7, 1, 5, 4, 9, 6, 8, 4, 8, 5, 9, 6, 2, 3, 7, 1]
 32 SolverType.CBJ         171    0.0044 [6, 9, 8, 1, 7, 3, 5, 4, 2, 3, 5, 4, 6, 2, 8, 1, 7, 9, 1, 7, 2, 5, 4, 9, 3, 6, 8, 5, 3, 1, 8, 9, 7, 4, 2, 6, 9, 4, 6, 3, 1, 2, 8, 5, 7, 8, 2, 7, 4, 5, 6, 9, 1, 3, 7, 6, 5, 9, 3, 1, 2, 8, 4, 2, 1, 3, 7, 8, 4, 6, 9, 5, 4, 8, 9, 2, 6, 5, 7, 3, 1]
 33 SolverType.CBJ          81    0.0015 [8, 5, 2, 7, 1, 6, 9, 4, 3, 1, 9, 7, 8, 4, 3, 6, 5, 2, 4, 6, 3, 9, 2, 5, 1, 8, 7, 2, 7, 8, 6, 3, 4, 5, 9, 1, 6, 4, 5, 1, 7, 9, 3, 2, 8, 9, 3, 1, 5, 8, 2, 4, 7, 6, 7, 8, 6, 4, 9, 1, 2, 3, 5, 3, 1, 4, 2, 5, 8, 7, 6, 9, 5, 2, 9, 3, 6, 7, 8, 1, 4]
 34 SolverType.CBJ        2665    0.0761 [4, 5, 3, 2, 1, 8, 7, 9, 6, 6, 2, 9, 7, 5, 3, 4, 8, 1, 1, 7, 8, 4, 9, 6, 5, 3, 2, 7, 9, 6, 5, 8, 2, 3, 1, 4, 3, 1, 4, 9, 6, 7, 8, 2, 5, 2, 8, 5, 1, 3, 4, 6, 7, 9, 5, 4, 2, 8, 7, 9, 1, 6, 3, 9, 3, 7, 6, 4, 1, 2, 5, 8, 8, 6, 1, 3, 2, 5, 9, 4, 7]
 35 SolverType.CBJ          81    0.0016 [5, 1, 6, 2, 8, 9, 3, 4, 7, 8, 4, 9, 1, 7, 3, 2, 5, 6, 7, 3, 2, 4, 6, 5, 9, 1, 8, 6, 9, 8, 3, 1, 7, 5, 2, 4, 3, 2, 7, 9, 5, 4, 8, 6, 1, 1, 5, 4, 8, 2, 6, 7, 3, 9, 9, 6, 1, 7, 3, 2, 4, 8, 5, 2, 7, 5, 6, 4, 8, 1, 9, 3, 4, 8, 3, 5, 9, 1, 6, 7, 2]
 36 SolverType.CBJ        1772    0.0627 [9, 4, 5, 6, 8, 1, 7, 2, 3, 7, 8, 1, 2, 3, 4, 9, 6, 5, 3, 2, 6, 7, 5, 9, 1, 8, 4, 2, 6, 9, 1, 7, 5, 3, 4, 8, 1, 3, 8, 9, 4, 2, 5, 7, 6, 5, 7, 4, 8, 6, 3, 2, 1, 9, 4, 5, 7, 3, 2, 6, 8, 9, 1, 6, 1, 2, 5, 9, 8, 4, 3, 7, 8, 9, 3, 4, 1, 7, 6, 5, 2]
 37 SolverType.CBJ          81    0.0015 [3, 6, 5, 9, 4, 2, 8, 7, 1, 1, 2, 8, 7, 5, 6, 4, 9, 3, 9, 7, 4, 8, 1, 3, 5, 6, 2, 8, 1, 9, 4, 3, 5, 6, 2, 7, 5, 3, 7, 2, 6, 8, 1, 4, 9, 6, 4, 2, 1, 7, 9, 3, 5, 8, 2, 9, 6, 3, 8, 4, 7, 1, 5, 7, 5, 3, 6, 9, 1, 2, 8, 4, 4, 8, 1, 5, 2, 7, 9, 3, 6]
 38 SolverType.CBJ         150    0.0044 [1, 3, 4, 5, 8, 7, 2, 9, 6, 2, 7, 8, 1, 6, 9, 3, 5, 4, 6, 9, 5, 2, 3, 4, 8, 1, 7, 3, 5, 9, 8, 1, 6, 4, 7, 2, 8, 2, 1, 4, 7, 3, 5, 6, 9, 7, 4, 6, 9, 2, 5, 1, 8, 3, 9, 1, 7, 3, 4, 8, 6, 2, 5, 4, 6, 2, 7, 5, 1, 9, 3, 8, 5, 8, 3, 6, 9, 2, 7, 4, 1]
 39 SolverType.CBJ          81    0.0015 [1, 9, 3, 6, 7, 2, 4, 8, 5, 4, 6, 2, 3, 5, 8, 9, 7, 1, 7, 8, 5, 9, 1, 4, 6, 2, 3, 5, 3, 8, 2, 9, 6, 7, 1, 4, 6, 7, 4, 1, 3, 5, 2, 9, 8, 2, 1, 9, 4, 8, 7, 3, 5, 6, 8, 2, 6, 7, 4, 1, 5, 3, 9, 9, 4, 1, 5, 2, 3, 8, 6, 7, 3, 5, 7, 8, 6, 9, 1, 4, 2]
 40 SolverType.CBJ       14895    0.7581 [8, 1, 4, 9, 7, 6, 5, 3, 2, 6, 5, 9, 1, 2, 3, 4, 7, 8, 7, 3, 2, 8, 5, 4, 1, 6, 9, 9, 4, 8, 2, 6, 5, 3, 1, 7, 2, 7, 5, 3, 4, 1, 8, 9, 6, 1, 6, 3, 7, 9, 8, 2, 4, 5, 3, 9, 1, 6, 8, 2, 7, 5, 4, 5, 8, 7, 4, 3, 9, 6, 2, 1, 4, 2, 6, 5, 1, 7, 9, 8, 3]
 41 SolverType.CBJ        2119    0.0760 [3, 8, 4, 5, 6, 7, 9, 2, 1, 1, 2, 6, 4, 3, 9, 7, 8, 5, 7, 5, 9, 8, 2, 1, 3, 4, 6, 5, 6, 3, 7, 9, 8, 2, 1, 4, 8, 4, 7, 3, 1, 2, 6, 5, 9, 9, 1, 2, 6, 4, 5, 8, 7, 3, 2, 3, 1, 9, 7, 4, 5, 6, 8, 4, 9, 5, 2, 8, 6, 1, 3, 7, 6, 7, 8, 1, 5, 3, 4, 9, 2]
 42 SolverType.CBJ        3029    0.1336 [4, 6, 9, 1, 5, 8, 3, 7, 2, 7, 1, 2, 4, 6, 3, 8, 5, 9, 5, 3, 8, 2, 9, 7, 6, 4, 1, 9, 2, 7, 6, 3, 4, 5, 1, 8, 3, 8, 5, 7, 1, 9, 4, 2, 6, 1, 4, 6, 5, 8, 2, 7, 9, 3, 6, 5, 3, 9, 4, 1, 2, 8, 7, 2, 9, 4, 8, 7, 6, 1, 3, 5, 8, 7, 1, 3, 2, 5, 9, 6, 4]
 43 SolverType.CBJ        8073    0.2884 [3, 1, 6, 5, 4, 9, 2, 7, 8, 9, 8, 7, 3, 2, 1, 6, 4, 5, 4, 5, 2, 6, 7, 8, 9, 3, 1, 5, 9, 4, 2, 3, 6, 8, 1, 7, 2, 3, 8, 4, 1, 7, 5, 6, 9, 6, 7, 1, 9, 8, 5, 3, 2, 4, 8, 4, 5, 1, 6, 2, 7, 9, 3, 1, 2, 9, 7, 5, 3, 4, 8, 6, 7, 6, 3, 8, 9, 4, 1, 5, 2]
 44 SolverType.CBJ        3274    0.0666 [5, 8, 6, 1, 2, 7, 9, 4, 3, 7, 2, 3, 4, 6, 9, 8, 5, 1, 4, 9, 1, 8, 5, 3, 2, 6, 7, 1, 3, 5, 9, 7, 4, 6, 2, 8, 2, 7, 9, 6, 1, 8, 5, 3, 4, 6, 4, 8, 5, 3, 2, 1, 7, 9, 9, 1, 7, 2, 4, 6, 3, 8, 5, 3, 5, 2, 7, 8, 1, 4, 9, 6, 8, 6, 4, 3, 9, 5, 7, 1, 2]
 45 SolverType.CBJ        6914    0.3355 [9, 5, 4, 2, 1, 3, 6, 8, 7, 6, 1, 7, 5, 4, 8, 9, 2, 3, 8, 3, 2, 7, 9, 6, 5, 4, 1, 7, 6, 3, 8, 5, 1, 2, 9, 4, 1, 2, 8, 9, 7, 4, 3, 6, 5, 5, 4, 9, 3, 6, 2, 1, 7, 8, 2, 8, 1, 6, 3, 7, 4, 5, 9, 4, 7, 5, 1, 2, 9, 8, 3, 6, 3, 9, 6, 4, 8, 5, 7, 1, 2]
 46 SolverType.CBJ        2460    0.0914 [1, 5, 9, 7, 4, 3, 8, 6, 2, 2, 7, 6, 5, 8, 9, 4, 3, 1, 3, 4, 8, 6, 1, 2, 7, 5, 9, 6, 2, 4, 9, 7, 8, 3, 1, 5, 9, 1, 7, 2, 3, 5, 6, 8, 4, 5, 8, 3, 1, 6, 4, 2, 9, 7, 4, 3, 5, 8, 2, 1, 9, 7, 6, 8, 6, 1, 4, 9, 7, 5, 2, 3, 7, 9, 2, 3, 5, 6, 1, 4, 8]
 47 SolverType.CBJ      121826    4.4413 [8, 6, 1, 3, 5, 7, 2, 9, 4, 5, 9, 7, 4, 8, 2, 3, 6, 1, 4, 3, 2, 6, 1, 9, 7, 8, 5, 9, 1, 6, 2, 7, 5, 8, 4, 3, 3, 5, 8, 9, 6, 4, 1, 2, 7, 2, 7, 4, 1, 3, 8, 9, 5, 6, 7, 8, 9, 5, 4, 1, 6, 3, 2, 1, 4, 3, 8, 2, 6, 5, 7, 9, 6, 2, 5, 7, 9, 3, 4, 1, 8]
 48 SolverType.CBJ        4860    0.2060 [2, 9, 4, 8, 6, 3, 5, 1, 7, 7, 1, 5, 4, 2, 9, 6, 3, 8, 8, 6, 3, 7, 5, 1, 4, 9, 2, 1, 5, 2, 9, 4, 7, 8, 6, 3, 4, 7, 9, 3, 8, 6, 2, 5, 1, 6, 3, 8, 5, 1, 2, 9, 7, 4, 9, 8, 6, 1, 3, 4, 7, 2, 5, 5, 2, 1, 6, 7, 8, 3, 4, 9, 3, 4, 7, 2, 9, 5, 1, 8, 6]
 49 SolverType.CBJ       37477    1.1142 [3, 5, 1, 2, 8, 6, 4, 9, 7, 4, 9, 2, 1, 5, 7, 6, 3, 8, 7, 8, 6, 9, 3, 4, 5, 1, 2, 2, 7, 5, 4, 6, 9, 1, 8, 3, 9, 3, 8, 5, 2, 1, 7, 6, 4, 6, 1, 4, 8, 7, 3, 2, 5, 9, 8, 2, 9, 6, 4, 5, 3, 7, 1, 1, 6, 3, 7, 9, 2, 8, 4, 5, 5, 4, 7, 3, 1, 8, 9, 2, 6]
